sentence,corrected_sentence,original_label,edit_distance_ratio,GAS_log_inv,GAS_corrected,GAS
Can will he do it?,Can he do it?,0,0.2777777777777778,1.5260534861099189,1.2353353739409874,0.15083836410489604
Medea poisoned who?,Medea poisoned who?,1,0.0,13.815511557963774,3.716922323369668,1.0
He looked up it,He looked up at it.,0,0.26666666666666666,1.5581416575269538,1.2482554456227914,0.1552594178212402
who guy did you see.,who guy did you see?,0,0.05,3.044503390303919,1.744850535233296,0.32518676965882726
We kicked myself,We kicked ourselves.,0,0.4375,1.189582476814095,1.0906798232359922,0.10133941581850192
"Who would Poseidon run away, if the executioner murdered?","Who would Poseidon run away, if the executioner were murdered?",0,0.08771929824561403,2.517685992030387,1.5867217752430283,0.2710774923085762
Anson kissed him,Anson kissed him.,0,0.0625,2.8331982853602424,1.6832107073567,0.304094549985431
which city the claim that Philip would invade.,which city the claim that Philip would invade.,1,0.0,13.815511557963774,3.716922323369668,1.0
I haven't left yet,I haven't left yet.,1,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
I am eating a mango and Gillian has too.,I am eating a mango and Gillian has too.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
letter is on the table,letter is on the table.,0,0.045454545454545456,3.1354731726924276,1.770726735747904,0.33404121530490577
Who ate the cake?,Who ate the cake?,1,0.0,13.815511557963774,3.716922323369668,1.0
Why did you say that you were leaving?,Why did you say that you were leaving?,1,0.0,13.815511557963774,3.716922323369668,1.0
Michael left Meg,Michael left Meg.,1,0.0625,2.8331982853602424,1.6832107073567,0.304094549985431
Aphrodite quickly may free the animals,Aphrodite may quickly free the animals.,0,0.23684210526315788,1.652919610670842,1.2856592124940582,0.16805842285806
The reading of Shakespeare satisfied me,The reading of Shakespeare satisfied me.,1,0.02564102564102564,3.6888414298739414,1.9206356837968885,0.38533779694992804
The weather rained,The weather rained.,0,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
Gilgamesh seek may Ishtar,Gilgamesh seeks Ishtar.,0,0.2,1.7917553025735409,1.3385646426577764,0.18616186333428425
No one expected to win.,No one expected to win.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who did that Plato loved seem to be known by everyone.,Who did that Plato loved seem to be known by everyone.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The bear sniffs,The bear sniffs.,1,0.06666666666666667,2.772574659851841,1.665104999647722,0.29789904981134524
It hung on the wall.,It hung on the wall.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jason killed.,Jason killed.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Many people were there playing on the beach,Many people were there playing on the beach.,0,0.023255813953488372,3.7841476121149844,1.9452885678261167,0.3937736421402855
Know yourself!,Know yourself!,1,0.0,13.815511557963774,3.716922323369668,1.0
Agamemnon attempted to behave well.,Agamemnon attempted to behave well.,1,0.0,13.815511557963774,3.716922323369668,1.0
Julie felt he was there,Julie felt he was there.,1,0.043478260869565216,3.1780317889453156,1.7827035056187317,0.3381394853649546
He thought that Dracula was the Prince of Darkness.,He thought that Dracula was the Prince of Darkness.,1,0.0,13.815511557963774,3.716922323369668,1.0
I have eaten already,I have eaten already.,1,0.05,3.044503390303919,1.744850535233296,0.32518676965882726
It is not true that I have left yet.,It is not true that I have left yet.,1,0.0,13.815511557963774,3.716922323369668,1.0
That monkeys is eating the banana.,That monkey is eating the banana.,0,0.029411764705882353,3.5553150334955,1.8855543040431109,0.37333347776698195
I could have been flying helicopters by now.,I could have been flying helicopters by now.,1,0.0,13.815511557963774,3.716922323369668,1.0
Anson put a book,Anson put a book in his mouth.,0,0.875,0.762139442523598,0.8730059808063161,0.02685470909818677
Gilgamesh might have not been reading the cuneiform tablets.,Gilgamesh might have not been reading the cuneiform tablets.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I asked if Medea poisoned Jason.,I asked if Medea poisoned Jason.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who did you persuade to go?,Who did you persuade to go?,1,0.0,13.815511557963774,3.716922323369668,1.0
What did you get all for Xmas?,What did you get for Xmas?,1,0.13333333333333333,2.1400595458769476,1.462894236052951,0.22870557551085163
Some disgruntled old pigs in those ditches love truffles,Some disgruntled old pigs in those ditches love truffles.,1,0.017857142857142856,4.042996251858149,2.010720331587202,0.4161634050972743
Jason was killed.,Jason was killed.,1,0.0,13.815511557963774,3.716922323369668,1.0
I would like to might do it,I would like to do it.,0,0.25925925925925924,1.5804473125427616,1.2571584277817818,0.15830588407389906
Peter is some disgruntled old pigs in those ditches.,Peter is some disgruntled old pigs in those ditches.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
There was him in the garden.,There was him in the garden.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Gilgamesh is in the dungeon.,Gilgamesh is in the dungeon.,1,0.0,13.815511557963774,3.716922323369668,1.0
Anson will come to the party.,Anson will come to the party.,1,0.0,13.815511557963774,3.716922323369668,1.0
Gilgamesh has never flown a dragon.,Gilgamesh has never flown a dragon.,1,0.0,13.815511557963774,3.716922323369668,1.0
Julie maintained her own questions over the course of the argument.,Julie maintained her own questions over the course of the argument.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"His analysis, I never liked.","His analysis, I never liked.",1,0.0,13.815511557963774,3.716922323369668,1.0
That bottle of water might.,That bottle of water might.,1,0.0,13.815511557963774,3.716922323369668,1.0
Did Medea poison who?,Did Medea poison who?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
She took a picture of the phoenix,She took a picture of the phoenix.,1,0.030303030303030304,3.526328495748414,1.8778520963452936,0.370697898429257
Look after herself!,Look after herself!,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Who did Medea poison?,Who did Medea poison?,1,0.0,13.815511557963774,3.716922323369668,1.0
I tried for to get them.,I tried to get them.,1,0.16666666666666666,1.945905006215803,1.394956990812191,0.2054584745700072
Who did you introduce Athena to?,Who did you introduce Athena to?,1,0.0,13.815511557963774,3.716922323369668,1.0
Can I keep the screwdriver just like a carpenter keep the screwdriver?,Can I keep the screwdriver just like a carpenter keeps the screwdriver?,1,0.014285714285714285,4.2626108654062085,2.0646091313869093,0.4346033398353572
Jason refrained from casting the spell,Jason refrained from casting the spell,1,0.0,13.815511557963774,3.716922323369668,1.0
Andrew likes lard on his sandwiches,Andrew likes lard on his sandwiches.,1,0.02857142857142857,3.5834849112903453,1.8930094852615889,0.3758845283682251
Who seemed to have left first?,Who seemed to have left first?,1,0.0,13.815511557963774,3.716922323369668,1.0
Ron asked that the potion was ready,Ron asked if the potion was ready.,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
Hierarchy of Projections:,Hierarchy of Projections.,1,0.04,3.258072499871976,1.8050131578113153,0.34577351195284683
We decided to paint the bathroom a lurid lime green colour.,We decided to paint the bathroom a lurid lime green colour.,1,0.0,13.815511557963774,3.716922323369668,1.0
She kicked her,She kicked her.,1,0.07142857142857142,2.708037134533107,1.6456114773946817,0.29122866042621404
He knows he.,He knows he.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I believed there to be three books on the subject.,I believed there to be three books on the subject.,1,0.0,13.815511557963774,3.716922323369668,1.0
The child wail,The child wails.,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
Which girl ate the cake?,Which girl ate the cake?,1,0.0,13.815511557963774,3.716922323369668,1.0
That Plato lived in the city of Athens was well-known.,That Plato lived in the city of Athens was well-known.,1,0.0,13.815511557963774,3.716922323369668,1.0
Collapsed Harry.,Collapsed Harry.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
For you to do that would be a mistake.,For you to do that would be a mistake.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jason thinks who Medea had poisoned.,Jason thinks Medea was poisoned.,0,0.16666666666666666,1.945905006215803,1.394956990812191,0.2054584745700072
I believe she is pregnant,I believe she is pregnant.,1,0.04,3.258072499871976,1.8050131578113153,0.34577351195284683
No one expected him to to win.,No one expected him to win.,1,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
"He'll no can do it, can he?","He'll never do it, can he?",1,0.18518518518518517,1.8562934341298503,1.362458599051674,0.19433801493119668
Which poem did you hear Homer's recital of last night?,Which poem did you hear in Homer's recital last night?,0,0.1111111111111111,2.3025769930341404,1.5174244604045832,0.24736499605898893
"Raffi slept well, and Gillian will too","Raffi slept well, and Gillian will too.",1,0.02631578947368421,3.663524621210128,1.9140335998122207,0.38307866335880875
He's bound to should do it,He's bound to do it.,1,0.3076923076923077,1.4469164976471967,1.2028784218062925,0.13973208448120128
It might have cracked open,It might have cracked open.,1,0.038461538461538464,3.2958118293048226,1.8154370904288648,0.3493404245190241
Where did Perseus see the Gorgon?,Where did Perseus see the Gorgon?,1,0.0,13.815511557963774,3.716922323369668,1.0
The scissors are lost,The scissors are lost.,1,0.047619047619047616,3.091022408123812,1.7581303729029345,0.32973092987153624
Gilgamesh should be slowly tickling the mandrake,Gilgamesh should be slowly tickling the mandrake.,1,0.020833333333333332,3.8917732788539467,1.9727577851459481,0.4031731941170705
Agamemnon seems PRO to be a maniac,Agamemnon seems to be a maniac.,0,0.14705882352941177,2.0541178055131577,1.433219384990713,0.2185512889246996
Myself saw me,Myself saw me.,0,0.07692307692307693,2.6390452582707553,1.6245138529020784,0.28400937144189525
I believed she was pregnant,I believed she was pregnant.,1,0.037037037037037035,3.332178474824947,1.8254255599243008,0.352758328170873
Anson gave Fluffy to Jenny.,Anson gave Fluffy to Jenny.,1,0.0,13.815511557963774,3.716922323369668,1.0
The very old and extremely wise owl.,The very old and extremely wise owl.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who did that Plato loved prove to be his undoing.,Who did Plato love prove to be his undoing?,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
What Medea believed was Jason to be a murderer.,Medea believed Jason to be a murderer.,0,0.19148936170212766,1.8281227304757055,1.3520808890283544,0.19078691903980516
The owl hated the evil bat and loved the wise eagle.,The owl hated the evil bat and loved the wise eagle.,1,0.0,13.815511557963774,3.716922323369668,1.0
No one could remove the blood on the wall,No one could remove the blood on the wall.,1,0.024390243902439025,3.737629595313845,1.9332950099024837,0.3896696274617026
He can can go,He can go.,0,0.38461538461538464,1.2809319676874058,1.131782650373916,0.11540418350290177
Gillian has made pasta and David is too.,Gillian has made pasta and David is too.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Jason intended for PRO to learn magic.,Jason intended for PRO to learn magic.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The boys should could all go,The boys should all go.,1,0.25,1.6094347124417805,1.2686349799850942,0.16223298719057366
I assumed to be innocent,I assumed to be innocent.,0,0.041666666666666664,3.2188527851557356,1.794116157096785,0.342044722616962
Anson danced extremely frantically at Trade.,Anson danced extremely frantically at Trade.,1,0.0,13.815511557963774,3.716922323369668,1.0
The Gorgon is easy to believe the claim that Perseus slew.,The Gorgon is easy to believe the claim that Perseus slew.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
She kicked itself,She kicked itself.,0,0.058823529411764705,2.8903557024846616,1.7001046151589205,0.3098753905033494
Julie became a fond of Lloyd.,Julie became fond of Lloyd.,1,0.06896551724137931,2.7408264595137584,1.655544158128607,0.29462747400507555
Lee's youngest and Dawn's oldest son ran away.,Lee's youngest and Dawn's oldest son ran away.,1,0.0,13.815511557963774,3.716922323369668,1.0
Anson kicked the cat,Anson kicked the cat.,1,0.05,3.044503390303919,1.744850535233296,0.32518676965882726
Merlin is extremely evil.,Merlin is extremely evil.,1,0.0,13.815511557963774,3.716922323369668,1.0
Syntax is easy to pretend that you can teach.,Syntax is easy to pretend that you can teach.,1,0.0,13.815511557963774,3.716922323369668,1.0
I want to eat macaroni,I want to eat macaroni.,1,0.045454545454545456,3.1354731726924276,1.770726735747904,0.33404121530490577
Which ode did which poet write?,Which ode did which poet write?,1,0.0,13.815511557963774,3.716922323369668,1.0
What she thought that was the poison was neutralised,What she thought was the poison was neutralised.,0,0.11538461538461539,2.2686757712405754,1.5062123924734439,0.2435283954722695
Who drank the poison?,Who drank the poison?,1,0.0,13.815511557963774,3.716922323369668,1.0
What Medea arranged was for her children to be poisoned.,What Medea arranged was for her children to be poisoned.,1,0.0,13.815511557963774,3.716922323369668,1.0
No one's mother had baked anything.,No one's mother had baked anything.,1,0.0,13.815511557963774,3.716922323369668,1.0
What kind of actor is he?,What kind of actor is he?,1,0.0,13.815511557963774,3.716922323369668,1.0
What did she eat?,What did she eat?,1,0.0,13.815511557963774,3.716922323369668,1.0
"Frantically at, Anson danced extremely Trade","Frantically, Anson danced extremely Trade.",0,0.09090909090909091,2.484896566514746,1.576355469592676,0.2675302988216551
I have often a cold.,I have a cold.,1,0.3,1.4663345046961225,1.2109229970134858,0.14248481681830283
Who did Maria say that she'd kiss and kick?,Who did Maria say that she'd kiss and kick?,1,0.0,13.815511557963774,3.716922323369668,1.0
Where did they go all for their holidays?,Where did they go for their holidays?,1,0.0975609756097561,2.420358789813656,1.5557502337501532,0.2604794978089929
They came running over the hill and through the woods,They came running over the hill and through the woods.,1,0.018867924528301886,3.9889320294497246,1.997231090647681,0.41154759024306414
The airport yawned,The airport yawned.,0,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
How quickly did you eat the cake?,How quickly did you eat the cake?,1,0.0,13.815511557963774,3.716922323369668,1.0
Many fish are in the sea.,Many fish are in the sea.,1,0.0,13.815511557963774,3.716922323369668,1.0
They arrived first,They arrived first.,1,0.05555555555555555,2.944421926696411,1.715931795467527,0.3152912129574275
People were playing on the beach.,People playing on the beach.,1,0.15151515151515152,2.028142515734741,1.4241286865079086,0.21544058897648116
Benjamin gave to Lee it.,Benjamin gave it to Lee.,0,0.25,1.6094347124417805,1.2686349799850942,0.16223298719057366
He liked Anson.,He liked Anson.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The bear sniff,The bear sniffs.,0,0.14285714285714285,2.079435416703953,1.4420247628608716,0.22156435646143036
I inquired could we leave early.,I inquired if we could leave early.,0,0.28125,1.5163447143063542,1.2313994941960769,0.14949156540270103
The bears sniff,The bears sniff.,1,0.06666666666666667,2.772574659851841,1.665104999647722,0.29789904981134524
I persuaded there to be a problem.,I persuaded there to be a problem.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
He looked the number up,He looked the number up.,1,0.043478260869565216,3.1780317889453156,1.7827035056187317,0.3381394853649546
Has Jenny eaten a cake?,Has Jenny eaten a cake?,1,0.0,13.815511557963774,3.716922323369668,1.0
Which goddess helped us?,Which goddess helped us?,1,0.0,13.815511557963774,3.716922323369668,1.0
Medea killed Jason.,Medea killed Jason.,1,0.0,13.815511557963774,3.716922323369668,1.0
Ron certainly will buy a dog.,Ron certainly will buy a dog.,1,0.0,13.815511557963774,3.716922323369668,1.0
They shaved David and Anson.,They shaved David and Anson.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
We believed to be the headmaster,We believe to be the headmaster.,0,0.0625,2.8331982853602424,1.6832107073567,0.304094549985431
Which king did you wonder invaded which city?,Which king did you wonder invaded which city?,1,0.0,13.815511557963774,3.716922323369668,1.0
No one expected Agamemnon to win.,No one expected Agamemnon to win.,1,0.0,13.815511557963774,3.716922323369668,1.0
The day snowed,The day snowed.,0,0.07142857142857142,2.708037134533107,1.6456114773946817,0.29122866042621404
Gilgamesh never flies dragons.,Gilgamesh never flies dragons.,1,0.0,13.815511557963774,3.716922323369668,1.0
Keep myself clean!,Keep yourself clean!,0,0.2222222222222222,1.7047444104300338,1.3056586117473563,0.17490191572489655
The dragons have all been slain.,The dragons have all been slain.,1,0.0,13.815511557963774,3.716922323369668,1.0
Did that Medea killed her children upset Jason?,Did Medea kill her children to upset Jason?,0,0.2127659574468085,1.7404622994126129,1.319265818329503,0.1795580966432877
The amoeba coughed and then it fainted.,The amoeba coughed and then fainted.,1,0.07692307692307693,2.6390452582707553,1.6245138529020784,0.28400937144189525
I want to sing,I want to sing.,1,0.07142857142857142,2.708037134533107,1.6456114773946817,0.29122866042621404
He will can go,He will go.,1,0.35714285714285715,1.3349990035780939,1.155421569635124,0.1234930652385432
Medea seemed that has poisoned Jason.,Medea seemed to have poisoned Jason.,0,0.13513513513513514,2.1282251868286406,1.4588437842444408,0.22731957197604874
Having read Shakespeare satisfied me,Having read Shakespeare satisfied me.,1,0.027777777777777776,3.6108828862647084,1.9002323242868775,0.3783560749742923
Peter is owners of pigs.,Peter is the owner of a pig.,0,0.3333333333333333,1.3862921111241095,1.1774090670298534,0.13101685531216772
Odysseus attempted the helmsman to hear the sirens.,Odysseus attempted the helmsman to hear the sirens.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Gilgamesh may seek Ishtar,Gilgamesh may seek Ishtar.,1,0.04,3.258072499871976,1.8050131578113153,0.34577351195284683
The librarian likes books.,The librarian likes books.,1,0.0,13.815511557963774,3.716922323369668,1.0
Alison and David soaked their feet after dinner,Alison and David soaked their feet after dinner.,1,0.02127659574468085,3.8711549911785434,1.9675250928967953,0.4013826457296971
Mary is faster than John is.,Mary is faster than John is.,1,0.0,13.815511557963774,3.716922323369668,1.0
Alison and David soaked their feet in the kitchen,Alison and David soaked their feet in the kitchen.,1,0.02040816326530612,3.9119749866281266,1.9778713271161312,0.4049229710755681
You kicked you,You kicked you.,0,0.07142857142857142,2.708037134533107,1.6456114773946817,0.29122866042621404
Did you see Mary?,Did you see Mary?,1,0.0,13.815511557963774,3.716922323369668,1.0
"Raffi has made pasta, and David has too.","Raffi has made pasta, and David has too.",1,0.0,13.815511557963774,3.716922323369668,1.0
There seemed to be three men in the garden.,There seemed to be three men in the garden.,1,0.0,13.815511557963774,3.716922323369668,1.0
That Medea murdered Jason didn't surprise anyone.,That Medea murdered Jason didn't surprise anyone.,1,0.0,13.815511557963774,3.716922323369668,1.0
Moya's football team loved her,Moya's football team loved her.,1,0.03333333333333333,3.4339581726766046,1.8530942158121926,0.3622261250184467
I sent she away.,I sent her away.,0,0.125,2.197217466256713,1.4823014087076598,0.23534641736544198
Jason persuaded Medea that she should desert her family,Jason persuaded Medea that she should desert her family,1,0.0,13.815511557963774,3.716922323369668,1.0
Aphrodite stinks to be omnipotent.,Aphrodite stinks to be omnipotent.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Every reading of Shakespeare satisfied me,Every reading of Shakespeare satisfied me.,1,0.024390243902439025,3.737629595313845,1.9332950099024837,0.3896696274617026
Bill reading Shakespeare and Maureen singing Schubert satisfy me,Bill reading Shakespeare and Maureen singing Schubert satisfy me.,0,0.015625,4.1743242565584495,2.043116310090654,0.4272488204637385
"When the executioner arrived, Poseidon was asleep","When the executioner arrived, Poseidon was asleep",1,0.0,13.815511557963774,3.716922323369668,1.0
They kicked themselves,They kicked themselves.,1,0.045454545454545456,3.1354731726924276,1.770726735747904,0.33404121530490577
Many vampires have become vegetarian.,Many vampires have become vegetarians.,1,0.02702702702702703,3.6375501340946053,1.9072362554478155,0.3807527146099449
That that the world is round is obvious upset Hermes.,That the world is round is obvious upset Hermes.,0,0.09433962264150944,2.4509954119611845,1.5655655246463447,0.2638381423554252
Bill not destroyed the world.,Bill has destroyed the world.,0,0.10344827586206896,2.3671148537612616,1.5385430945414762,0.25459147422679324
John saw Stephan,John saw Stephan.,1,0.0625,2.8331982853602424,1.6832107073567,0.304094549985431
I destroyed there.,I destroyed it there.,0,0.16666666666666666,1.945905006215803,1.394956990812191,0.2054584745700072
What was Euclid interested in Plato's description of?,What was Euclid interested in Plato's description of?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I like Anson,I like Anson.,1,0.08333333333333333,2.564938280610033,1.6015424691871374,0.2761489103048618
The dragons simply all died out.,The dragons simply died out.,1,0.125,2.197217466256713,1.4823014087076598,0.23534641736544198
Gilgamesh did not fly the dragon.,Gilgamesh did not fly the dragon.,1,0.0,13.815511557963774,3.716922323369668,1.0
Which goddess might help us?,Which goddess might help us?,1,0.0,13.815511557963774,3.716922323369668,1.0
Humans love to eat pigs.,Humans love to eat pigs.,1,0.0,13.815511557963774,3.716922323369668,1.0
Which poem about Achilles did Homer recite?,Which poem about Achilles did Homer recite?,1,0.0,13.815511557963774,3.716922323369668,1.0
The boys should all could go,The boys should all go.,1,0.25,1.6094347124417805,1.2686349799850942,0.16223298719057366
The owl hated the evil and the wise eagle.,The owl hated the evil and the wise eagle.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
The shield that saved Achilles life.,The shield that saved Achilles'life.,1,0.027777777777777776,3.6108828862647084,1.9002323242868775,0.3783560749742923
Evan's every desire,Evan's every desire.,1,0.05263157894736842,2.9957142237340375,1.7308131683500787,0.3203833943715108
I wondered whether Medea had fled.,I wondered whether Medea had fled.,1,0.0,13.815511557963774,3.716922323369668,1.0
I have eaten my hat already,I have eaten my hat already.,1,0.037037037037037035,3.332178474824947,1.8254255599243008,0.352758328170873
He will could go,He could go.,0,0.375,1.2992810447396126,1.139860098757568,0.11816816454531476
Jenny swallowed the fly,Jenny swallowed the fly.,1,0.043478260869565216,3.1780317889453156,1.7827035056187317,0.3381394853649546
The flying car hit the tree in the air,The flying car hit the tree in the air.,1,0.02631578947368421,3.663524621210128,1.9140335998122207,0.38307866335880875
I have a book.,I have a book.,1,0.0,13.815511557963774,3.716922323369668,1.0
Jason thought of defending the dragon,Jason thought of defending the dragon.,1,0.02702702702702703,3.6375501340946053,1.9072362554478155,0.3807527146099449
It seems that Agamemnon is a maniac,It seems that Agamemnon is a maniac,1,0.0,13.815511557963774,3.716922323369668,1.0
Which city do you believe the claim that Philip would invade?,Which city do you believe the claim that Philip would invade?,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
We claimed that Perseus had killed the Gorgon,We claimed that Perseus had killed the Gorgon,1,0.0,13.815511557963774,3.716922323369668,1.0
We need some technician to help us.,We need some technicians to help us.,1,0.02857142857142857,3.5834849112903453,1.8930094852615889,0.3758845283682251
The scissors is lost,The scissors are lost.,0,0.2,1.7917553025735409,1.3385646426577764,0.18616186333428425
I have been flying helicopters for years.,I have been flying helicopters for years.,1,0.0,13.815511557963774,3.716922323369668,1.0
Sam gave the cloak to Lee and the magic chalice to Matthew.,Sam gave the cloak to Lee and the magic chalice to Matthew.,1,0.0,13.815511557963774,3.716922323369668,1.0
We kicked us,We kicked us.,0,0.08333333333333333,2.564938280610033,1.6015424691871374,0.2761489103048618
No reading of Shakespeare satisfied me,No reading of Shakespeare satisfied me.,1,0.02631578947368421,3.663524621210128,1.9140335998122207,0.38307866335880875
What did he reply?,What did he reply to?,1,0.16666666666666666,1.945905006215803,1.394956990812191,0.2054584745700072
It was claimed that by everyone the poison was neutralised,It was claimed that by everyone the poison was neutralised,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I asked which city which king invaded.,I asked which city the king invaded.,1,0.10526315789473684,2.351366661970098,1.5334166628708903,0.2528372866071728
"Raffi makes pesto pasta, and David does too","Raffi makes pesto pasta, and David does too.",1,0.023255813953488372,3.7841476121149844,1.9452885678261167,0.3937736421402855
Eat dirt!,Eat dirt!,1,0.0,13.815511557963774,3.716922323369668,1.0
Look after yourself!,Look after yourself!,1,0.0,13.815511557963774,3.716922323369668,1.0
She wanted to can leave,She wanted to leave.,0,0.21739130434782608,1.7227628191799176,1.312540597154967,0.17725682736249943
Arthur gave the tapestry to Lancelot.,Arthur gave the tapestry to Lancelot.,1,0.0,13.815511557963774,3.716922323369668,1.0
We took the car to the town,We took the car to the town.,1,0.037037037037037035,3.332178474824947,1.8254255599243008,0.352758328170873
Benjamin gave the cloak to Lee.,Benjamin gave the cloak to Lee.,1,0.0,13.815511557963774,3.716922323369668,1.0
Not reading Shakespeare satisfied me,Not reading Shakespeare satisfied me.,1,0.027777777777777776,3.6108828862647084,1.9002323242868775,0.3783560749742923
There were killed three men.,There were killed three men.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Gilgamesh has not been reading the cuneiform tablets,Gilgamesh has not been reading the cuneiform tablets,1,0.0,13.815511557963774,3.716922323369668,1.0
The imposition of the government of a fine.,The imposition by the government of a fine.,0,0.046511627906976744,3.113494764996595,1.7645097803629752,0.33191386691351926
When Alison and David soaked their feet was after dinner,When Alison and David soaked their feet after dinner.,1,0.08928571428571429,2.501425669834296,1.5815896022149032,0.269321340082976
This problem's analysis is made a lot easier when you understand differential equations.,This problem analysis is made a lot easier when you understand differential equations.,1,0.022727272727272728,3.806619468515591,1.951055988052519,0.39574716637866597
Dracula thought that himself was the Prince of Darkness.,Dracula thought that himself was the Prince of Darkness.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Gilgamesh might have been not reading the cuneiform tablets.,Gilgamesh might have been not reading the cuneiform tablets.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Who asked which statue which tourist had taken a photo of?,Who asked which statue which tourist took a photo of?,1,0.13793103448275862,2.1102068291603633,1.452655096421846,0.22520189631826515
Willow said that she'd kiss Tara and kick Xander.,Willow said that she'd kiss Tara and kick Xander.,1,0.0,13.815511557963774,3.716922323369668,1.0
I climbed right up the tree.,I climbed right up the tree.,1,0.0,13.815511557963774,3.716922323369668,1.0
All the dragons had escaped.,All the dragons had escaped.,1,0.0,13.815511557963774,3.716922323369668,1.0
Who did you attempt to force Jason to kill?,Who did you attempt to force Jason to kill?,1,0.0,13.815511557963774,3.716922323369668,1.0
I thought of the moon,I thought of the moon.,1,0.047619047619047616,3.091022408123812,1.7581303729029345,0.32973092987153624
Benjamin thought he would give the cloak to Lee and the cloak to Lee he gave.,Benjamin thought he would give the cloak to Lee and the cloak to Lee he gave.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
I wondered had he left yet.,I wondered if he had left yet.,1,0.25925925925925924,1.5804473125427616,1.2571584277817818,0.15830588407389906
I thought she was pregnant,I thought she was pregnant.,1,0.038461538461538464,3.2958118293048226,1.8154370904288648,0.3493404245190241
I arranged for him to see her.,I arranged for him to see her.,1,0.0,13.815511557963774,3.716922323369668,1.0
It was over the hill and through the woods that they came running,It was over the hill and through the woods that they came running.,1,0.015384615384615385,4.189590728986834,2.046848975617604,0.4285260823246794
Who did you ask saw what?,Who did you ask saw what?,1,0.0,13.815511557963774,3.716922323369668,1.0
Gilgamesh might can seek Ishtar,Gilgamesh might seek Ishtar.,0,0.16129032258064516,1.97407568715197,1.4050180380165835,0.20890121321951
Gilgamesh arrived,Gilgamesh arrived,1,0.0,13.815511557963774,3.716922323369668,1.0
Jason arrived by Medea.,Jason arrived by Medea.,0,0.1,2.397886181938866,1.548510956350928,0.25800232623922786
Oil spread over the sea shore.,Oil spread over the sea shore.,1,0.0,13.815511557963774,3.716922323369668,1.0
What Jason asked was whether the potion was ready,What Jason asked was whether the potion was ready.,1,0.02040816326530612,3.9119749866281266,1.9778713271161312,0.4049229710755681
Jason asked whether that the potion was ready,Jason asked whether the potion was ready.,0,0.13333333333333333,2.1400595458769476,1.462894236052951,0.22870557551085163
Have you seen Mary? I have vP seen Mary,Have you seen Mary? I have vP seen Mary.,1,0.02564102564102564,3.6888414298739414,1.9206356837968885,0.38533779694992804
It seems that Agamemnon left.,It seems that Agamemnon left.,1,0.0,13.815511557963774,3.716922323369668,1.0
Those monkeys are eating the banana.,Those monkeys are eating the banana.,1,0.0,13.815511557963774,3.716922323369668,1.0
I introduced her to he.,I introduced her to him.,0,0.08695652173913043,2.5257180643739567,1.5892507871239065,0.27194288204092426
Nathan showed to Benjamin it.,Nathan showed Benjamin it.,0,0.10344827586206896,2.3671148537612616,1.5385430945414762,0.25459147422679324
He kicked yourself,He kicked you.,0,0.2777777777777778,1.5260534861099189,1.2353353739409874,0.15083836410489604
